GROUP_SET,GROUP_ID,GROUP_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,W_PCT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,OFF_RATING_RANK,DEF_RATING_RANK,NET_RATING_RANK,AST_PCT_RANK,AST_TO_RANK,AST_RATIO_RANK,OREB_PCT_RANK,DREB_PCT_RANK,REB_PCT_RANK,TM_TOV_PCT_RANK,EFG_PCT_RANK,TS_PCT_RANK,PACE_RANK,PIE_RANK,MIN_PER_GAME
Lineups,-1628991-1629630-1630217-1630583-1642377-,J. Jackson Jr. - J. Morant - D. Bane - S. Aldama - J. Wells,1610612763,MEM,5,3,2,0.6,9.0,129.4,127.3,75.6,71.4,53.8,55.89999999999999,0.7,3.5,21.9,0.3,1.0,0.563,0.091,0.632,0.647,112.9,117.05,97.54,22,0.815,646,561,8517,4193,1649,2843,2712,1780,3609,565,2786,3997,1,3272,4984,2987,3343,2853,2007,1.8
Lineups,-1628991-1630583-1630590-1641744-1642377-,J. Jackson Jr. - S. Aldama - S. Pippen Jr. - Z. Edey - J. Wells,1610612763,MEM,4,2,2,0.5,9.0,59.5,63.6,77.5,76.2,-18.0,-12.600000000000001,1.0,0.75,9.4,0.389,0.9,0.571,0.182,0.167,0.285,114.2,111.23,92.69,22,0.28,917,972,8517,4350,1557,7922,3017,6163,1,4288,6904,2878,2959,3043,7351,8307,8376,3864,7246,2.25
Lineups,-1629630-1630217-1630583-1630643-1642377-,J. Morant - D. Bane - S. Aldama - J. Huff - J. Wells,1610612763,MEM,6,4,2,0.667,9.0,115.8,108.0,147.6,125.0,-31.9,-17.0,0.9,1.8,23.1,0.455,0.75,0.533,0.2,0.571,0.605,113.9,127.94,106.62,25,0.391,447,353,8517,3813,1577,4397,6975,6456,2477,2196,2396,2364,4017,3728,7571,3902,4092,1749,6212,1.5
Lineups,-1627751-1629628-1630534-1630558-1642367-,J. Poeltl - R. Barrett - O. Agbaji - D. Mitchell - J. Mogbo,1610612761,TOR,7,0,7,0.0,9.0,55.7,45.8,139.6,137.5,-83.9,-91.7,0.5,0.33,6.9,0.273,0.625,0.421,0.25,0.321,0.349,111.5,123.3,102.75,24,0.0,352,6174,10516,6174,1545,8553,7972,9072,5281,4919,7230,4291,6024,6662,8366,7619,7772,2120,8466,1.2857142857142858
Lineups,-203944-1628978-1629638-1629675-1642265-,J. Randle - D. DiVincenzo - N. Alexander-Walker - N. Reid - R. Dillingham,1610612750,MIN,4,2,2,0.5,9.0,96.7,86.4,140.5,138.1,-43.8,-51.69999999999999,0.333,0.4,8.0,0.125,0.667,0.412,0.227,0.538,0.607,110.4,117.85,98.21,22,0.321,917,972,8517,4350,1667,6548,8017,8156,6764,4899,7106,5863,5047,6795,8281,4420,4054,2731,6944,2.25
Lineups,-202685-1630557-1631098-1642267-1642273-,J. Valančiūnas - C. Kispert - J. Davis - C. Carrington - K. George,1610612764,WAS,4,0,4,0.0,9.0,85.5,85.0,134.4,121.7,-48.8,-36.7,0.429,3.0,11.5,0.2,0.7,0.4,0.05,0.381,0.388,113.4,119.77,99.81,20,0.231,917,6174,10169,6174,1696,6649,6846,7542,6514,656,6443,5124,4849,6845,4415,6870,7490,2532,7580,2.25
Lineups,-1630592-1631213-1641730-1641736-1641787-,J. Wilson - T. Martin - N. Clowney - R. Beekman - T. Evbuomwan,1610612751,BKN,3,0,3,0.0,9.0,59.4,61.9,126.5,125.0,-67.1,-63.1,0.6,0.75,11.5,0.167,0.778,0.429,0.19,0.324,0.364,107.3,105.62,88.01,21,0.187,1386,6174,9709,6174,1549,7975,6975,8467,4722,4288,6443,5517,3841,6410,7521,7613,7687,5354,7867,3.0
Lineups,-203937-1630322-1630541-1630611-1641764-,K. Anderson - L. Waters III - M. Moody - G. Santos - B. Podziemski,1610612744,GSW,2,1,1,0.5,9.0,109.5,115.0,91.9,95.2,17.6,19.799999999999997,0.4,1.33,14.8,0.3,0.833,0.5,0.15,0.575,0.575,118.2,113.32,94.43,20,0.55,2233,1965,3490,4350,1683,3872,4060,3412,6591,2745,5431,3997,3246,4036,6625,3874,4619,3468,4192,4.5
Lineups,-203484-1629048-1630175-1630532-1641783-,K. Caldwell-Pope - G. Bitadze - C. Anthony - F. Wagner - T. da Silva,1610612753,ORL,4,4,0,1.0,9.0,53.3,53.3,104.4,88.9,-51.1,-35.60000000000001,0.75,1.0,15.8,0.111,0.6,0.368,0.2,0.308,0.308,83.5,90.86,75.72,15,0.057,917,353,1,1,1678,8201,3714,7493,3028,2977,5145,5927,6169,7461,7571,7676,8234,9241,8394,2.25
Lineups,-203484-1628371-1629021-1630532-1630591-,K. Caldwell-Pope - J. Isaac - M. Wagner - F. Wagner - J. Suggs,1610612753,ORL,5,4,1,0.8,9.0,111.8,106.3,54.3,46.7,57.5,59.599999999999994,0.4,2.0,8.7,0.455,0.857,0.611,0.063,0.406,0.467,79.0,87.2,72.67,16,1.154,646,353,3490,3552,1715,4512,1678,1699,6591,1393,7002,2364,3117,2462,4512,6604,6721,9738,880,1.8
Lineups,-203484-1628371-1628976-1631094-1641710-,K. Caldwell-Pope - J. Isaac - W. Carter Jr. - P. Banchero - A. Black,1610612753,ORL,2,0,2,0.0,9.0,110.7,110.0,87.2,90.0,23.5,20.0,0.667,1.5,21.4,0.25,0.625,0.438,0.2,0.588,0.615,108.5,107.06,89.22,20,0.62,2233,6174,8517,6174,1626,4241,3778,3334,3752,2423,2850,4415,6024,6346,7571,3683,3893,4959,3408,4.5
Lineups,-203484-1628976-1631216-1641710-1641783-,K. Caldwell-Pope - W. Carter Jr. - C. Houstan - A. Black - T. da Silva,1610612753,ORL,3,0,3,0.0,9.0,93.3,82.4,96.2,100.0,-2.8,-17.599999999999994,0.667,2.0,16.7,0.333,0.778,0.556,0.118,0.467,0.467,88.0,91.74,76.45,17,0.465,1386,6174,9709,6174,1692,6798,4173,6476,3752,1393,4517,3127,3841,3336,5681,6002,6728,9112,5348,3.0
Lineups,-203484-1628976-1630591-1631216-1641724-,K. Caldwell-Pope - W. Carter Jr. - J. Suggs - C. Houstan - J. Howard,1610612753,ORL,1,0,1,0.0,9.0,90.0,94.4,105.8,105.6,-15.7,-11.199999999999989,0.0,0.0,0.0,0.273,0.429,0.333,0.111,0.444,0.45,98.8,96.54,80.45,18,0.293,4127,6174,3490,6174,1627,6094,5597,6073,7373,5085,7373,4291,7690,7568,5435,6197,6895,8119,7156,9.0
Lineups,-201142-203078-1626164-1626220-1642345-,K. Durant - B. Beal - D. Booker - R. O'Neale - O. Ighodaro,1610612756,PHX,1,1,0,1.0,9.0,146.4,152.9,88.8,77.8,57.6,75.10000000000001,0.889,4.0,32.0,0.0,0.636,0.438,0.118,0.786,0.825,89.2,93.11,77.59,17,0.813,4127,1965,1,1,1613,1395,3051,1296,2494,324,841,6064,5962,6346,5681,1570,1538,8856,2012,9.0
Lineups,-201142-203078-1626164-1626220-1642346-,K. Durant - B. Beal - D. Booker - R. O'Neale - R. Dunn,1610612756,PHX,4,4,0,1.0,9.0,116.9,100.0,105.5,104.0,11.4,-4.0,0.4,1.0,7.7,0.3,0.846,0.609,0.095,0.4,0.554,112.3,121.25,101.04,21,0.486,917,353,1,1,1595,4691,5524,5702,6591,2977,7120,3997,3216,2478,5130,6619,5026,2315,5096,2.25
Lineups,-201142-203078-1628960-1642345-1642346-,K. Durant - B. Beal - G. Allen - O. Ighodaro - R. Dunn,1610612756,PHX,4,3,1,0.75,9.0,139.5,126.3,139.4,140.0,0.1,-13.700000000000003,0.4,4.0,16.0,0.286,0.778,0.563,0.053,0.625,0.659,102.2,106.93,89.11,19,0.465,917,561,3490,3632,1668,2887,8050,6217,6591,324,5103,4109,3841,3272,4432,3016,3202,4995,5346,2.25
Lineups,-201142-203078-203994-1626164-1628960-,K. Durant - B. Beal - J. Nurkić - D. Booker - G. Allen,1610612756,PHX,4,3,1,0.75,9.0,164.9,160.0,107.7,105.6,57.2,54.400000000000006,0.444,1.33,14.8,0.5,0.667,0.611,0.15,0.733,0.825,97.9,100.46,83.72,20,0.758,917,561,3490,3632,1603,1202,5597,1819,6476,2745,5431,1236,5047,2462,6625,2046,1542,7034,2313,2.25
Lineups,-201142-203078-1628420-1628960-1642345-,K. Durant - B. Beal - M. Morris - G. Allen - O. Ighodaro,1610612756,PHX,2,2,0,1.0,9.0,159.8,155.6,145.4,144.4,14.4,11.199999999999989,0.8,4.0,29.6,0.2,0.444,0.357,0.111,0.885,0.847,91.2,92.77,77.31,18,0.571,2233,972,1,1,1552,1343,8317,3890,2730,324,1032,5124,7667,7521,5435,1084,1358,8942,3902,4.5
Lineups,-201142-203078-1626145-1626220-1628960-,K. Durant - B. Beal - T. Jones - R. O'Neale - G. Allen,1610612756,PHX,6,3,3,0.5,9.0,41.8,35.0,113.4,114.3,-71.7,-79.3,0.667,0.67,9.1,0.0,0.4,0.211,0.15,0.25,0.254,106.5,115.11,95.93,20,-1.067,447,561,9709,4350,1712,8749,6214,8876,3752,4353,6907,6064,7726,8704,6625,7887,8506,3159,10365,1.5
Lineups,-201142-1626145-1626164-1626220-1642345-,K. Durant - T. Jones - D. Booker - R. O'Neale - O. Ighodaro,1610612756,PHX,4,3,1,0.75,9.0,91.5,90.5,120.4,113.6,-28.9,-23.099999999999994,0.5,0.5,11.5,0.222,0.9,0.579,0.286,0.5,0.567,111.5,115.52,96.27,21,0.377,917,561,3490,3632,1632,6325,6186,6778,5281,4533,6443,4991,2959,3012,8976,4656,4819,3063,6360,2.25
Lineups,-202681-1629655-1629656-1630556-1641765-,K. Irving - D. Gafford - Q. Grimes - K. Edwards - O. Prosper,1610612742,DAL,3,3,0,1.0,9.0,137.7,136.8,157.0,158.8,-19.3,-22.0,0.545,1.5,20.7,0.667,0.5,0.625,0.211,0.706,0.727,96.9,96.66,80.55,19,0.437,1386,561,1,1,1631,2239,8917,6728,5204,2423,3069,741,6684,2279,8069,2174,2329,8088,5649,3.0
Lineups,-202681-202691-203915-1628467-1629656-,K. Irving - K. Thompson - S. Dinwiddie - M. Kleber - Q. Grimes,1610612742,DAL,2,0,2,0.0,9.0,153.1,150.0,129.0,123.5,24.1,26.5,0.556,1.67,20.8,0.25,0.5,0.375,0.167,0.808,0.863,93.6,96.55,80.46,18,0.557,2233,6174,8517,6174,1680,1404,6939,3010,5145,2277,3037,4415,6684,7326,6851,1462,1295,8116,4111,4.5
Lineups,-202681-1628467-1629655-1630230-1630702-,K. Irving - M. Kleber - D. Gafford - N. Marshall - J. Hardy,1610612742,DAL,3,2,1,0.667,9.0,111.9,116.7,103.7,105.6,8.2,11.100000000000009,0.444,0.8,15.4,0.667,0.556,0.6,0.278,0.6,0.626,103.5,100.47,83.72,18,0.556,1386,972,3490,3813,1700,3663,5597,3871,6476,4251,5224,741,6582,2493,8965,3426,3646,6990,4119,3.0
Lineups,-202681-1628467-1629023-1629656-1641726-,K. Irving - M. Kleber - P. Washington - Q. Grimes - D. Lively II,1610612742,DAL,3,3,0,1.0,9.0,112.6,111.1,148.4,144.4,-35.8,-33.30000000000001,0.429,1.0,12.0,0.4,0.875,0.611,0.167,0.471,0.533,95.5,97.44,81.2,18,0.352,1386,561,1,1,1643,4147,8317,7380,6514,2977,6385,2616,3034,2462,6851,5969,5292,7878,6606,3.0
Lineups,-1629640-1629646-1630170-1631110-1642264-,K. Johnson - C. Bassey - D. Vassell - J. Sochan - S. Castle,1610612759,SAS,3,1,2,0.333,9.0,104.5,104.3,121.6,120.8,-17.1,-16.5,0.667,2.0,18.8,0.455,0.818,0.636,0.13,0.474,0.523,120.1,120.64,100.53,23,0.482,1386,1965,8517,5613,1542,4604,6805,6350,3752,1393,3942,2364,3436,2214,6055,5943,5472,2375,5163,3.0
Lineups,-201567-202710-1626179-1629639-1641796-,K. Love - J. Butler - T. Rozier - T. Herro - P. Larsson,1610612748,MIA,3,1,2,0.333,9.0,63.1,64.7,136.5,131.6,-73.4,-66.89999999999999,0.2,1.0,4.8,0.214,0.556,0.348,0.059,0.263,0.283,99.4,100.08,83.4,17,0.044,1386,1965,8517,5613,1692,7911,7523,8675,7286,2977,7349,5070,6582,7561,4480,7884,8381,7130,8427,3.0
Lineups,-200768-203083-1627824-1628997-1630178-,K. Lowry - A. Drummond - G. Yabusele - C. Martin - T. Maxey,1610612755,PHI,3,1,2,0.333,9.0,78.8,73.7,148.1,147.1,-69.3,-73.39999999999999,0.75,1.5,11.1,0.357,1.0,0.5,0.105,0.278,0.354,96.9,100.66,83.88,19,0.143,1386,1965,8517,5613,1705,7345,8402,8754,3028,2423,6462,3065,1,4036,5380,7842,7747,6944,8035,3.0
Lineups,-203114-203507-1627752-1629018-1631157-,K. Middleton - G. Antetokounmpo - T. Prince - G. Trent Jr. - R. Rollins,1610612749,MIL,3,1,2,0.333,9.0,101.8,90.9,147.1,140.9,-45.2,-50.0,0.714,1.67,17.2,0.182,1.0,0.471,0.136,0.567,0.567,112.8,121.85,101.54,22,0.275,1386,1965,8517,5613,1685,6279,8205,7924,3475,2277,4460,5455,1,5809,6159,4029,4818,2248,7292,3.0
Lineups,-203482-1628449-1629628-1630567-1641711-,K. Olynyk - C. Boucher - R. Barrett - S. Barnes - G. Dick,1610612761,TOR,2,0,2,0.0,9.0,203.5,195.0,107.6,104.8,95.9,90.2,0.8,4.0,27.6,0.5,0.636,0.615,0.1,1.083,1.074,104.6,108.33,90.28,20,0.835,2233,6174,8517,6174,1597,693,5567,1090,2730,324,1345,1236,5962,2412,5178,381,463,4594,1904,4.5
Lineups,-203482-1630558-1630567-1642266-1642367-,K. Olynyk - D. Mitchell - S. Barnes - J. Walter - J. Mogbo,1610612761,TOR,2,0,2,0.0,9.0,95.9,94.7,120.7,110.5,-24.7,-15.799999999999997,0.6,3.0,12.0,0.231,0.6,0.391,0.053,0.389,0.455,96.4,101.31,84.43,19,0.313,2233,6174,8517,6174,1617,6083,5912,6322,4722,656,6385,4944,6169,7251,4432,6810,6841,6745,7007,4.5
Lineups,-1626162-1628997-1630178-1641737-1641741-,K. Oubre Jr. - C. Martin - T. Maxey - A. Bona - R. Council IV,1610612755,PHI,2,0,2,0.0,9.0,92.2,90.0,117.1,115.0,-24.9,-25.0,0.8,1.33,15.4,0.222,0.889,0.556,0.15,0.429,0.514,101.7,103.84,86.53,20,0.348,2233,6174,8517,6174,1565,6335,6316,6861,2730,2745,5224,4991,2987,3336,6625,6347,5647,5885,6630,4.5
Lineups,-1626162-1627824-1628997-1630178-1641741-,K. Oubre Jr. - G. Yabusele - C. Martin - T. Maxey - R. Council IV,1610612755,PHI,4,1,3,0.25,9.0,112.6,111.8,167.4,152.6,-54.9,-40.8,0.429,3.0,14.3,0.125,0.5,0.313,0.059,0.567,0.598,96.2,101.31,84.42,17,0.317,917,1965,9709,5969,1716,4117,8814,7703,6514,656,5489,5863,6684,8247,4480,4029,4234,6746,6974,2.25
Lineups,-1626162-1630178-1630231-1641741-1642272-,K. Oubre Jr. - T. Maxey - K. Martin - R. Council IV - J. McCain,1610612755,PHI,3,1,2,0.333,9.0,78.1,81.0,65.8,65.0,12.3,16.0,0.167,0.2,4.2,0.222,0.8,0.526,0.238,0.467,0.507,113.5,112.03,93.36,21,0.594,1386,1965,8517,5613,1658,6844,2271,3640,7335,5066,7364,4991,3506,3839,8339,6002,5812,3699,3707,3.0
Lineups,-204001-1627759-1628436-1630202-1630573-,K. Porziņģis - J. Brown - L. Kornet - P. Pritchard - S. Hauser,1610612738,BOS,3,2,1,0.667,9.0,120.1,129.4,107.4,112.5,12.7,16.900000000000006,0.556,1.67,18.5,0.556,0.545,0.55,0.176,0.588,0.6,93.8,88.21,73.51,17,0.678,1386,972,3490,3813,1624,2718,6057,3521,5145,2277,4032,1183,6624,3470,7297,3683,4155,9603,2869,3.0
Lineups,-202691-1629023-1630230-1630702-1641726-,K. Thompson - P. Washington - N. Marshall - J. Hardy - D. Lively II,1610612742,DAL,4,2,2,0.5,9.0,128.6,143.8,104.4,100.0,24.2,43.80000000000001,0.556,2.5,19.2,0.556,0.833,0.667,0.125,0.583,0.609,98.5,95.53,79.61,16,0.603,917,972,8517,4350,1657,1907,4173,2227,5145,1133,3831,1183,3246,1505,5787,3715,4038,8357,3582,2.25
Lineups,-1626157-1626166-1628404-1628969-1629013-,K. Towns - C. Payne - J. Hart - M. Bridges - L. Shamet,1610612752,NYK,5,4,1,0.8,9.0,110.7,115.8,50.0,47.4,60.7,68.4,0.778,2.33,25.0,0.25,0.917,0.65,0.158,0.588,0.615,104.1,104.43,87.02,19,0.964,646,353,3490,3552,1671,3822,1685,1418,2952,1268,1577,4415,2933,2160,6766,3683,3893,5688,1527,1.8
Lineups,-1626157-1628969-1628973-1630173-1630540-,K. Towns - M. Bridges - J. Brunson - P. Achiuwa - M. McBride,1610612752,NYK,5,5,0,1.0,9.0,109.2,100.0,123.5,120.0,-14.3,-20.0,0.8,1.0,14.3,0.5,0.5,0.5,0.211,0.393,0.516,96.4,102.07,85.06,19,0.369,646,242,1,1,1580,4691,6624,6582,2730,2977,5489,1236,6684,4036,8069,6796,5582,6495,6443,1.8
Lineups,-2544-203076-1626156-1629629-1630559-,L. James - A. Davis - D. Russell - C. Reddish - A. Reaves,1610612747,LAL,4,3,1,0.75,9.0,103.6,100.0,133.2,130.0,-29.6,-30.0,0.625,1.67,16.1,0.273,1.0,0.429,0.13,0.583,0.569,108.2,111.57,92.97,23,0.341,917,561,3490,3632,1562,4691,7448,7156,4594,2277,5085,4291,1,6410,6055,3715,4728,3797,6682,2.25
Lineups,-2544-203076-1626156-1629216-1630559-,L. James - A. Davis - D. Russell - G. Vincent - A. Reaves,1610612747,LAL,5,4,1,0.8,9.0,134.5,135.0,158.9,157.9,-24.4,-22.900000000000006,0.667,3.0,21.4,0.25,0.625,0.438,0.1,0.656,0.708,99.8,99.88,83.23,20,0.446,646,353,3490,3552,1539,2296,8906,6770,3752,656,2850,4415,6024,6346,5178,2768,2544,7194,5546,1.8
Lineups,-2544-203076-1626156-1631108-1642261-,L. James - A. Davis - D. Russell - M. Christie - D. Knecht,1610612747,LAL,4,1,3,0.25,9.0,86.1,82.6,80.5,72.7,5.6,9.899999999999991,0.857,1.5,19.4,0.182,0.563,0.407,0.174,0.412,0.473,113.3,121.53,101.28,23,0.778,917,1965,9709,5969,1639,6788,2781,3979,2544,2423,3801,5455,6570,6827,7271,6574,6672,2280,2186,2.25
Lineups,-2544-1629216-1629629-1631132-1642261-,L. James - G. Vincent - C. Reddish - C. Koloko - D. Knecht,1610612747,LAL,2,1,1,0.5,9.0,100.8,93.8,89.5,100.0,11.3,-6.200000000000003,0.8,4.0,18.2,0.2,0.556,0.368,0.063,0.433,0.472,90.7,88.62,73.85,16,0.458,2233,1965,3490,4350,1685,6119,4173,5814,2730,324,4087,5124,6582,7461,4512,6322,6678,9562,5431,4.5
Lineups,-1628374-1629012-1629234-1630548-1630695-,L. Markkanen - C. Sexton - D. Eubanks - J. Juzang - M. Potter,1610612762,UTA,2,0,2,0.0,9.0,127.1,126.3,68.4,68.4,58.7,57.89999999999999,0.8,8.0,26.7,0.333,0.818,0.6,0.053,0.632,0.604,100.1,100.4,83.67,19,0.788,2233,6174,8517,6174,1597,2887,2651,1736,2730,23,1470,3127,3436,2493,4432,2987,4121,7037,2158,4.5
Lineups,-1628374-1629012-1631117-1641729-1642262-,L. Markkanen - C. Sexton - W. Kessler - B. Sensabaugh - C. Williams,1610612762,UTA,1,0,1,0.0,9.0,61.5,57.9,112.6,105.3,-51.1,-47.4,0.6,0.75,11.1,0.385,1.0,0.619,0.211,0.278,0.291,90.5,96.51,80.42,19,0.121,4127,6174,3490,6174,1524,8089,5582,7879,4722,4288,6462,2889,1,2406,8069,7842,8324,8126,8169,9.0
Lineups,-1628374-1628381-1631117-1641718-1641729-,L. Markkanen - J. Collins - W. Kessler - K. George - B. Sensabaugh,1610612762,UTA,3,1,2,0.333,9.0,90.2,81.0,114.5,114.3,-24.3,-33.3,0.75,0.6,9.4,0.533,0.8,0.64,0.238,0.265,0.389,103.5,109.17,90.97,21,0.245,1386,1965,8517,5613,1566,6844,6214,7380,3028,4503,6904,1222,3506,2209,8339,7882,7477,4362,7514,3.0
Lineups,-1628374-1631117-1641718-1641989-1642268-,L. Markkanen - W. Kessler - K. George - E. Harkless - I. Collier,1610612762,UTA,2,0,2,0.0,9.0,103.5,95.2,123.0,125.0,-19.5,-29.799999999999997,0.5,0.8,13.3,0.5,0.625,0.556,0.238,0.5,0.518,104.4,107.93,89.95,21,0.403,2233,6174,8517,6174,1591,6066,6975,7152,5281,4251,5949,1236,6024,3336,8339,4656,5570,4735,6035,4.5
Lineups,-1626204-1629726-1630168-1630552-1630700-,L. Nance Jr. - G. Mathews - O. Okongwu - J. Johnson - D. Daniels,1610612737,ATL,1,1,0,1.0,9.0,132.4,131.6,136.1,141.2,-3.6,-9.599999999999994,0.9,2.25,28.1,0.667,0.833,0.75,0.211,0.719,0.741,102.6,101.17,84.31,19,0.564,4127,1965,1,1,1713,2622,8207,5986,2477,1317,1307,741,3246,1056,8069,2101,2229,6792,4046,9.0
Lineups,-1628964-1629599-1630538-1641738-1641757-,M. Bamba - A. Coffey - B. Hyland - K. Brown - J. Miller,1610612746,LAC,1,0,1,0.0,9.0,123.8,131.3,100.0,100.0,23.8,31.30000000000001,0.6,3.0,13.6,0.333,1.0,0.647,0.063,0.429,0.585,87.3,84.86,70.71,16,0.7,4127,6174,3490,6174,1547,2632,4173,2804,4722,656,5913,3127,1,2166,4512,6347,4443,9936,2697,9.0
Lineups,-1628970-1630163-1630182-1631217-1641733-,M. Bridges - L. Ball - J. Green - M. Diabaté - N. Smith Jr.,1610612766,CHA,3,2,1,0.667,9.0,74.2,77.8,166.7,161.9,-92.5,-84.10000000000001,0.8,0.5,16.7,0.333,0.444,0.4,0.444,0.545,0.589,104.2,103.43,86.19,18,0.084,1386,972,3490,3813,1606,7052,9026,8994,2730,4533,4517,3127,7667,6845,9960,4322,4385,6027,8311,3.0
Lineups,-201144-203944-1628978-1629675-1630162-,M. Conley - J. Randle - D. DiVincenzo - N. Reid - A. Edwards,1610612750,MIN,5,3,2,0.6,9.0,137.5,135.0,85.4,85.7,52.1,49.3,0.75,3.0,20.0,0.4,0.667,0.545,0.1,0.583,0.654,108.5,109.27,91.06,20,0.72,646,561,8517,4193,1616,2296,3511,2086,3028,656,3144,2616,5047,3518,5178,3715,3288,4338,2572,1.8
Lineups,-203486-203994-1626145-1626164-1642346-,M. Plumlee - J. Nurkić - T. Jones - D. Booker - R. Dunn,1610612756,PHX,1,0,1,0.0,9.0,127.9,129.4,120.6,111.8,7.3,17.60000000000001,0.625,1.67,20.0,0.429,0.667,0.538,0.176,0.679,0.679,90.1,92.9,77.42,17,0.514,4127,6174,3490,6174,1658,2718,6018,3494,4594,2277,3144,2444,5047,3628,7297,2424,2887,8874,4647,9.0
Lineups,-203935-1628991-1630217-1630583-1641744-,M. Smart - J. Jackson Jr. - D. Bane - S. Aldama - Z. Edey,1610612763,MEM,1,0,1,0.0,9.0,111.9,120.0,96.0,95.5,16.0,24.5,0.455,0.0,17.9,0.25,0.867,0.593,0.0,0.5,0.512,113.8,110.3,91.92,20,0.573,4127,6174,3490,6174,1588,3365,4074,3166,6455,5085,4298,4415,3108,2911,1,4656,5706,4093,3896,9.0
Lineups,-1626167-1629614-1630169-1641716-1641767-,M. Turner - A. Nembhard - T. Haliburton - J. Walker - B. Sheppard,1610612754,IND,2,1,1,0.5,9.0,111.5,114.3,102.9,100.0,8.6,14.299999999999997,0.75,6.0,20.0,0.25,0.889,0.524,0.048,0.474,0.533,105.1,105.24,87.7,21,0.543,2233,1965,3490,4350,1542,3888,4173,3706,3028,90,3144,4415,2987,3877,4399,5943,5300,5462,4300,4.5
Lineups,-201587-201935-1628964-1629599-1641757-,N. Batum - J. Harden - M. Bamba - A. Coffey - J. Miller,1610612746,LAC,3,2,1,0.667,9.0,81.3,76.5,80.6,75.0,0.6,1.5,0.6,1.5,13.6,0.182,0.889,0.5,0.118,0.406,0.406,86.6,92.58,77.15,17,0.388,1386,972,3490,3813,1709,7115,2823,4380,4722,2423,5913,5455,2987,4036,5681,6604,7310,8967,6261,3.0
Lineups,-201587-201935-1626181-1627884-1629611-,N. Batum - J. Harden - N. Powell - D. Jones Jr. - T. Mann,1610612746,LAC,6,2,4,0.333,9.0,133.5,131.8,85.3,73.1,48.2,58.70000000000002,0.444,2.0,14.3,0.222,0.75,0.524,0.091,0.625,0.668,116.6,127.22,106.02,22,0.82,447,972,10169,5613,1605,2617,2802,1710,6476,1393,5489,4991,4017,3877,4984,3016,2995,1784,1982,1.5
Lineups,-201587-201935-1626181-1627826-1629611-,N. Batum - J. Harden - N. Powell - I. Zubac - T. Mann,1610612746,LAC,3,2,1,0.667,9.0,141.1,121.7,85.8,84.2,55.3,37.5,0.75,3.0,20.0,0.125,0.727,0.474,0.087,0.679,0.743,100.7,109.96,91.64,23,0.857,1386,972,3490,3813,1581,3300,3467,2480,3028,656,3144,5863,4569,5774,4951,2424,2214,4171,1802,3.0
Lineups,-201587-1626181-1627884-1629599-1629645-,N. Batum - N. Powell - D. Jones Jr. - A. Coffey - K. Porter Jr.,1610612746,LAC,4,2,2,0.5,9.0,96.7,100.0,84.4,90.0,12.3,10.0,0.667,4.0,13.8,0.4,0.455,0.423,0.053,0.31,0.402,106.0,100.93,84.11,19,0.62,917,972,8517,4350,1558,4691,3778,3930,3752,324,5898,2616,7657,6650,4432,7673,7343,6870,3410,2.25
Lineups,-201587-1629611-1630538-1630539-1641757-,N. Batum - T. Mann - B. Hyland - K. Jones - J. Miller,1610612746,LAC,1,0,1,0.0,9.0,71.0,76.5,113.4,105.9,-42.4,-29.400000000000006,0.4,1.0,8.7,0.308,0.667,0.455,0.118,0.278,0.336,90.4,89.83,74.86,17,0.217,4127,6174,3490,6174,1597,7115,5617,7144,6591,2977,7002,3947,5047,6025,5681,7842,7891,9422,7685,9.0
Lineups,-1629674-1630214-1630531-1631248-1641775-,N. Queta - X. Tillman - J. Springer - B. Scheierman - J. Walsh,1610612738,BOS,2,2,0,1.0,9.0,125.9,105.3,79.4,83.3,46.5,22.0,0.625,0.0,20.0,0.1,0.692,0.435,0.0,0.594,0.592,95.5,101.68,84.73,19,0.696,2233,972,1,1,1671,4568,3344,3278,4594,5085,3144,5975,4933,6386,1,3626,4334,6617,2747,4.5
Lineups,-202696-1629632-1630172-1630581-1641763-,N. Vučević - C. White - P. Williams - J. Giddey - J. Phillips,1610612741,CHI,2,2,0,1.0,9.0,57.5,57.1,153.3,160.0,-95.8,-102.9,0.75,0.5,11.1,0.231,0.667,0.409,0.286,0.294,0.336,110.3,108.33,90.28,21,0.012,2233,972,1,1,1597,8091,8922,9554,3028,4533,6462,4944,5047,6819,8976,7768,7904,4594,8464,4.5
Lineups,-202696-203897-1629659-1630581-1641824-,N. Vučević - Z. LaVine - T. Horton-Tucker - J. Giddey - M. Buzelis,1610612741,CHI,3,1,2,0.333,9.0,105.9,100.0,100.7,94.7,5.2,5.299999999999997,0.5,2.0,17.4,0.125,0.833,0.55,0.111,0.563,0.563,96.8,102.66,85.55,18,0.547,1386,1965,8517,5613,1690,4691,4044,4223,5281,1393,4417,5863,3246,3470,5435,4063,4910,6354,4237,3.0
